ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000141552	ANAPC11	17	79848666	79858867	1	protein_coding	51529	ANAPC11	0.192592194411128	NA	0	0	32	1.27358e-05	0.0151778	GTEx/v8/Thyroid	-	No	NA	9.5e-12	rs4076427;rs3935648	750
ENSG00000169696	ASPSCR1	17	79934683	79975282	1	protein_coding	79058	ASPSCR1	6.0743019973141e-08	NA	0	0	1	4.18395e-05	1.21052e-47	GTEx/v8/Thyroid	NA	No	NA	NA	rs11658335	751
ENSG00000169689	STRA13	17	79976578	79981983	-1	protein_coding	201254	STRA13	0.591966927176029	NA	0	0	299	2.30545e-06	7.18355e-60	GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid	-	Yes	Mesenchymal_Stem_Cell	3.2e-09	rs11658335	751
ENSG00000169683	LRRC45	17	79981178	79989027	1	protein_coding	201255	LRRC45	3.1506860909144e-06	NA	0	0	349	2.49655e-07	2.13817e-24	GTEx/v8/Artery_Tibial:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Mesenchymal_Stem_Cell	3.2e-09	rs11658335	751
ENSG00000169750	RAC3	17	79989500	79992080	1	protein_coding	5881	RAC3	0.0354422485411882	NA	0	0	353	2.96838e-48	2.70479e-41	GTEx/v8/Muscle_Skeletal:GTEx/v8/Thyroid	-	Yes	Mesenchymal_Stem_Cell	3.2e-09	rs11658335	751
ENSG00000169738	DCXR	17	79993012	79995608	-1	protein_coding	51181	DCXR	3.46544861989814e-05	0.03141421	0	0	353	1.66866e-40	4.68575e-55	GTEx/v8/Artery_Tibial:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Thyroid	-	Yes	Mesenchymal_Stem_Cell	3.2e-09	rs11658335	751
ENSG00000169727	GPS1	17	80008567	80015346	1	protein_coding	2873	GPS1	0.98465745647653	NA	0	0	349	4.7954e-07	0.000964176	GTEx/v8/Thyroid	-	No	NA	3.2e-09	rs11658335	751
ENSG00000169718	DUS1L	17	80015382	80023763	-1	protein_coding	64118	DUS1L	1.5346357409002e-06	NA	0	0	353	3.43053e-19	1.67042e-14	GTEx/v8/Thyroid	-	No	NA	3.2e-09	rs11658335	751
ENSG00000169710	FASN	17	80036214	80056208	-1	protein_coding	2194	FASN	0.99999995015986	NA	25	13.37	353	1.71059e-40	7.49657e-34	GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	+	No	NA	3.2e-09	rs11658335	751
ENSG00000176155	CCDC57	17	80059336	80170706	-1	protein_coding	284001	CCDC57	2.63627612154765e-13	NA	412	15.44	353	1.94825e-68	3.92979e-106	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Kidney_Cortex:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Minor_Salivary_Gland:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Uterus:GTEx/v8/Vagina	-	No	NA	3.2e-09	rs11658335	751
ENSG00000141526	SLC16A3	17	80186273	80219005	1	protein_coding	9123	SLC16A3	0.325132712059301	5.17714578	13	7.752	353	1.89176e-21	2.93042e-67	GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Muscle_Skeletal:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	3.2e-09	rs11658335	751
ENSG00000141551	CSNK1D	17	80196899	80231607	-1	protein_coding	1453	CSNK1D	0.991910743527009	-1.58060692	3	7.752	2	5.54926e-05	8.70816e-10	GTEx/v8/Whole_Blood	NA	No	NA	1.5e-07	rs11658335	751
ENSG00000141433	ADCYAP1	18	904944	912173	1	protein_coding	116	ADCYAP1	0.133462668533983	0.109690932	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:hESC	2.1e-14	rs8097672:rs313027:rs1608445	752:753
ENSG00000101574	METTL4	18	2537524	2571508	-1	protein_coding	64863	METTL4	2.54716995117714e-05	0.880545774	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	3.7e-09	rs1608445	752
ENSG00000080986	NDC80	18	2571510	2616634	1	protein_coding	10403	NDC80	0.00148617426184344	0.034157862	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	3.7e-09	rs1608445	752
ENSG00000101596	SMCHD1	18	2655737	2805015	1	protein_coding	23347	SMCHD1	0.999999998790609	0.291114855	0	0	1	3.45423e-05	0.000408195	GTEx/v8/Esophagus_Gastroesophageal_Junction	NA	No	NA	NA	rs8097672	753
ENSG00000198081	ZBTB14	18	5289018	5297052	-1	protein_coding	7541	ZBTB14	0.628505782225752	0.329297332	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:hESC	1.1e-08	rs1241986	754
ENSG00000082397	EPB41L3	18	5392383	5630699	-1	protein_coding	23136	EPB41L3	0.0292783880452307	-0.487681171	0	0	0	NA	NA	NA	NA	Yes	Trophoblast-like_Cell	3.1e-08	rs1241986	754
ENSG00000206432	TMEM200C	18	5882071	5895954	-1	protein_coding	645369	TMEM200C	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-08	rs1241986	754
ENSG00000154655	L3MBTL4	18	5954705	6415236	-1	protein_coding	91133	L3MBTL4	4.20004377573476e-08	1.491149907	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-08	rs1241986	754
ENSG00000265944	C18orf64	18	6511415	6590652	1	protein_coding	100130480	C18orf64	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.1e-08	rs1241986	754
ENSG00000088756	ARHGAP28	18	6729717	6915715	1	protein_coding	79822	ARHGAP28	0.0029584189440561	1.867894614	71	18.16	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.1e-08	rs1241986	754
ENSG00000268046	AP001094.1	18	8336437	8337038	-1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	3.1e-08	rs1241986	754
ENSG00000101624	CEP76	18	12661832	12702776	-1	protein_coding	79959	CEP76	0.0188226507122001	0.400404696	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	1.2e-07	rs12953970	755
ENSG00000101639	CEP192	18	12991361	13125051	1	protein_coding	55125	CEP192	7.43868591651398e-10	-0.373132336	0	0	33	7.95575e-08	2.63045e-154	GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v8/Thyroid	-	No	NA	3.9e-08	rs12953970	755
ENSG00000168675	LDLRAD4	18	13217497	13652754	1	protein_coding	753	LDLRAD4	0.377306395292768	-1.831589499	12	9.093	0	NA	NA	NA	NA	Yes	IMR90	3.9e-08	rs12953970	755
ENSG00000177150	FAM210A	18	13663346	13726662	-1	protein_coding	125228	FAM210A	0.0151243026401628	0.103593236	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.2e-07	rs12953970	755
ENSG00000101654	RNMT	18	13726659	13764557	1	protein_coding	8731	RNMT	0.0809328060183284	-0.317191604	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.2e-07	rs12953970	755
ENSG00000067900	ROCK1	18	18526867	18691812	-1	protein_coding	6093	ROCK1	0.999996548070552	-0.720275848	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	3.9e-11	rs11875960:rs1995330:rs11875960;rs1995330	756
ENSG00000141448	GATA6	18	19749404	19782491	1	protein_coding	2627	GATA6	NA	-1.284431187	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.9e-11	rs11875960:rs1995330:rs11875960;rs1995330	756
ENSG00000212710	CTAGE1	18	19993564	19997878	-1	protein_coding	64693	CTAGE1	2.09542255826793e-06	-0.250959609	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.9e-11	rs11875960:rs1995330:rs11875960;rs1995330	756
ENSG00000101773	RBBP8	18	20378224	20606451	1	protein_coding	5932	RBBP8	0.000108378971563585	-0.338766026	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	1.1e-27	rs11875960:rs1995330:rs11875960;rs1995330:rs11875960;rs1995330;rs7228616:rs11875960;rs7228616:rs1788820:rs12964689	756
ENSG00000134508	CABLES1	18	20714528	20840431	1	protein_coding	91768	CABLES1	0.445044394222778	-1.360229922	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.1e-32	rs11875960;rs7228616:rs1995330:rs11875960;rs1995330;rs7228616:rs11875960:rs11875960;rs1995330:rs1788820:rs12964689:rs7228616:rs1652358:rs1711463	756
ENSG00000134490	TMEM241	18	20777108	21017925	-1	protein_coding	85019	TMEM241	7.76288053512061e-05	0.555791066	64	10.98	148	2.42047e-14	2.60512e-10	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.1e-32	rs11875960;rs7228616;rs1995330;rs12964689;rs1788820;rs11875960:rs1995330:rs11875960;rs7228616:rs11875960;rs7228616:rs1788820:rs12964689:rs1652358:rs1711463	756
ENSG00000101782	RIOK3	18	21032787	21066567	1	protein_coding	8780	RIOK3	0.000146775088539085	-0.732723669	43	13.39	53	2.8437e-07	0.000459994	GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Muscle_Skeletal:GTEx/v8/Cells_Cultured_fibroblasts	-	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	5.1e-32	rs11875960;rs1995330;rs7228616;rs1788820;rs12964689;rs11875960:rs1995330:rs11875960;rs7228616:rs11875960;rs7228616:rs1788820:rs12964689:rs1652358:rs1711463	756
ENSG00000141452	C18orf8	18	21083473	21111746	1	protein_coding	29919	C18orf8	0.999882357316615	NA	69	22.5	222	1.62183e-63	4.11791e-54	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Hippocampus:Liver:Pancreas:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.1e-32	rs1788820;rs12964689;rs11875960;rs7228616;rs1995330;rs1652358;rs1711463;rs12964689:rs1788820:rs1652358:rs11875960:rs1995330:rs11875960;rs1995330:rs11875960;rs7228616:rs11875960;rs7228616:rs1711463	756
ENSG00000141458	NPC1	18	21086148	21166862	-1	protein_coding	4864	NPC1	0.000213375031005479	-0.263911393	139	22.5	222	1.87314e-66	5.27929e-56	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Prostate:GTEx/v8/Minor_Salivary_Gland:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Uterus:GTEx/v8/Vagina	-	Yes	Hippocampus:Liver:Pancreas:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.1e-32	rs12964689;rs1788820;rs1652358;rs11875960;rs7228616;rs1995330;rs1711463;rs12964689:rs1788820:rs1711463:rs11875960:rs1995330:rs11875960;rs1995330:rs11875960;rs7228616:rs11875960;rs7228616:rs1652358	756
ENSG00000154065	ANKRD29	18	21178890	21242849	-1	protein_coding	147463	ANKRD29	2.59982243312639e-05	0.183712907	29	14	86	2.50473e-17	5.24033e-20	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts	+	Yes	IMR90	5.1e-32	rs1652358;rs1711463;rs12964689;rs12964689:rs1788820:rs1652358:rs1711463	756
ENSG00000053747	LAMA3	18	21269407	21535030	1	protein_coding	3909	LAMA3	4.40816622681492e-24	0.068952315	18	6.996	49	7.88132e-25	1.54082e-45	GTEx/v8/Adrenal_Gland:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Thyroid	-	Yes	IMR90	5.1e-32	rs1711463;rs1652358;rs12964689;rs12964689:rs1788820:rs1652358:rs1711463	756
ENSG00000168234	TTC39C	18	21572737	21715574	1	protein_coding	125488	TTC39C	0.0146468612556312	NA	0	0	37	4.02553e-19	2.58955e-24	GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Pancreas	-	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	5.1e-32	rs1652358;rs1711463;rs12964689;rs11875960:rs1995330:rs11875960;rs1995330;rs7228616:rs11875960;rs7228616:rs1788820:rs12964689:rs1652358:rs1711463	756
ENSG00000154040	CABYR	18	21718942	21741567	1	protein_coding	26256	CABYR	0.000210501288958305	0.35848252	0	0	1	8.53731e-05	1.57408e-13	GTEx/v8/Cells_Cultured_fibroblasts	NA	Yes	Left_Ventricle:Liver:Spleen:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	5.1e-32	rs1652358;rs12964689:rs1788820:rs1652358:rs1711463:rs11875960:rs1995330:rs11875960;rs1995330;rs7228616:rs11875960;rs7228616	756
ENSG00000134489	HRH4	18	22040593	22059921	1	protein_coding	59340	HRH4	1.67289121238146e-07	1.509562395	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	1.5e-09	rs16940823:rs7242930:rs156400	757:758
ENSG00000198795	ZNF521	18	22641890	22932154	-1	protein_coding	25925	ZNF521	0.999979350698415	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	7.7e-15	rs12964689:rs1788820:rs1652358:rs4800191:rs156400:rs16940823:rs7242930	756:757:758
ENSG00000141380	SS18	18	23596578	23671181	-1	protein_coding	6760	SS18	0.994140958944221	-0.39257264	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	1.5e-09	rs4800191:rs16940823:rs7242930	757
ENSG00000154611	PSMA8	18	23713816	23773319	1	protein_coding	143471	PSMA8	0.00397964772969195	-0.350588978	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.5e-09	rs16940823:rs7242930	757
ENSG00000134762	DSC3	18	28569974	28622781	-1	protein_coding	1825	DSC3	5.45072408048126e-20	1.610062972	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.2e-12	rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000134758	RNF138	18	29671818	29711524	1	protein_coding	51444	RNF138	0.738927914381854	-0.887880548	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.2e-12	rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000141441	GAREM	18	29704840	30050447	-1	protein_coding	64762	GAREM	0.827971733794348	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.2e-12	rs9304125:rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000141434	MEP1B	18	29765032	29800367	1	protein_coding	4225	MEP1B	6.31312023820361e-21	0.197292943	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:hESC	1.2e-12	rs9304125:rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000197705	KLHL14	18	30252634	30353025	-1	protein_coding	57565	KLHL14	0.0827221887035056	-1.040417208	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.2e-12	rs9304125:rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000228835	AC012123.1	18	30349758	30354376	1	protein_coding	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.2e-12	rs9304125:rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000166960	CCDC178	18	30517366	31021065	-1	protein_coding	374864	CCDC178	4.11143333531655e-29	-0.366633543	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.2e-12	rs9304125:rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000141431	ASXL3	18	31158579	31331156	1	protein_coding	80816	ASXL3	0.999977048473461	-1.644607763	108	17.4	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.2e-12	rs9304125;rs1941697;rs7232171;rs9304125:rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697	759
ENSG00000101746	NOL4	18	31431064	31804916	-1	protein_coding	8715	NOL4	0.998788438158561	-1.085460738	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	1.2e-12	rs9304125:rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000134769	DTNA	18	32073254	32471808	1	protein_coding	1837	DTNA	0.921398185265569	-0.406207095	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	1.2e-12	rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125	759
ENSG00000166974	MAPRE2	18	32556892	32723434	1	protein_coding	10982	MAPRE2	0.96964473730636	1.018105886	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	1.2e-12	rs1941697;rs9304125:rs7232171;rs9304125:rs7232171:rs1941697:rs1941697;rs7232171;rs9304125:rs9304125	759
ENSG00000078142	PIK3C3	18	39535171	39667794	1	protein_coding	5289	PIK3C3	0.0803177256175585	-1.034105015	117	19.76	180	1.41436e-21	7.36865e-17	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Testis:GTEx/v8/Thyroid	-	Yes	Aorta:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	1.2e-14	rs7238178;rs559231;rs474605;rs7237444;rs8085350;rs8086914;rs8096564;rs898783;rs11082271;rs7238178:rs559231:rs474605:rs9957032:rs7237444:rs1158805;rs310089;rs4561553:rs1158805;rs8089236:rs8089236:rs310089:rs1158805:rs1158805;rs310089:rs4536548:rs616543:rs555267	761:762
