ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000183103	LYPD4	19	42341148	42348760	-1	protein_coding	147719	LYPD4	3.41494476753975e-05	-0.551774341	0	0	0	NA	NA	NA	NA	Yes	hESC	NA	rs184293662	14
ENSG00000142025	DMRTC2	19	42348806	42356401	1	protein_coding	63946	DMRTC2	0.726527694192844	-0.470761653	0	0	0	NA	NA	NA	NA	Yes	hESC	NA	rs184293662	14
ENSG00000079435	LIPE	19	42905659	42931578	-1	protein_coding	3991	LIPE	5.7325054658036e-09	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.35e-12	rs184293662:rs189395229:rs846876	14
ENSG00000189377	CXCL17	19	42932440	42947200	-1	protein_coding	284340	CXCL17	0.0285883727188355	0.421463847	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.35e-12	rs184293662:rs189395229:rs846876	14
ENSG00000124469	CEACAM8	19	43084393	43099207	-1	protein_coding	1088	CEACAM8	1.24548133374918e-07	-0.378062842	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	NA	rs184293662	14
ENSG00000124467	PSG8	19	43256838	43359843	-1	protein_coding	440533	PSG8	1.92926054362959e-10	-0.013341309	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs184293662	14
ENSG00000242221	PSG2	19	43568363	43587197	-1	protein_coding	5670	PSG2	6.18608797738968e-07	0.02682534	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	NA	rs184293662	14
ENSG00000183668	PSG9	19	43715943	43773682	-1	protein_coding	5678	PSG9	2.7470177840116e-14	0.713823935	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	NA	rs184293662	14
ENSG00000131126	TEX101	19	43905648	43922763	1	protein_coding	83639	TEX101	0.000898938978228392	0.162240967	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:hESC	NA	rs184293662	14
ENSG00000131116	ZNF428	19	44111371	44124026	-1	protein_coding	126299	ZNF428	0.720275479182866	-0.650154352	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.451e-19	rs184293662:rs73045691:rs1132899:rs189395229:rs79429216:rs12721109:rs117316645:rs8102895:rs143674704:rs75178253:rs10775543:rs74359223:rs2376866:rs145639166	14
ENSG00000105767	CADM4	19	44126520	44143991	-1	protein_coding	199731	CADM4	0.979491544538579	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	1.451e-19	rs184293662:rs73045691:rs1132899:rs189395229:rs79429216:rs12721109:rs117316645:rs8102895:rs143674704:rs75178253:rs10775543:rs74359223:rs2376866:rs145639166	14
ENSG00000124449	IRGC	19	44220162	44224173	1	protein_coding	56269	IRGC	0.0437355066124445	0.538293874	0	0	0	NA	NA	NA	NA	Yes	IMR90	NA	rs184293662	14
ENSG00000105771	SMG9	19	44235301	44259142	-1	protein_coding	56006	SMG9	4.84811349964517e-11	0.280820638	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000104783	KCNN4	19	44270685	44285409	-1	protein_coding	3783	KCNN4	8.36465970463448e-06	-0.056751192	0	0	22	6.8187e-06	3.82467e-05	GTEx/v8/Brain_Putamen_basal_ganglia:GTEx/v8/Muscle_Skeletal:GTEx/v8/Pancreas	+	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	7.499e-34	rs12459810;rs7257231;rs10422350;chr19:45253542:I;rs7254776;rs846881;rs184293662:rs189395229	14
ENSG00000159871	LYPD5	19	44300081	44331358	-1	protein_coding	284348	LYPD5	9.4450522196327e-05	1.755971449	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.77e-230	rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:rs186110295:chr19:45253542:I;rs7257231;rs7254776:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765:rs846876	14
ENSG00000167637	ZNF283	19	44331444	44353307	1	protein_coding	284349	ZNF283	4.46246793803596e-08	1.259853166	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.77e-230	rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:rs186110295:chr19:45253542:I;rs7257231;rs7254776:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765:rs846876	14
ENSG00000176222	ZNF404	19	44376515	44405537	-1	protein_coding	342908	ZNF404	1.48958552341176e-05	0.204290579	2	9.408	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662;rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000124459	ZNF45	19	44416781	44439430	-1	protein_coding	7596	ZNF45	0.00010251198832844	0.299070466	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000159905	ZNF221	19	44455375	44471861	1	protein_coding	7638	ZNF221	2.58051484113414e-09	-0.128373786	0	0	0	NA	NA	NA	NA	Yes	Adrenal:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.166e-37	rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs142034848:rs186110295:rs111358663:rs151330717:rs112952132:rs73035597:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:chr19:45253542:I;rs7257231	14
ENSG00000204920	ZNF155	19	44472014	44502477	1	protein_coding	7711	ZNF155	1.33952561088838e-09	0.435175767	2	3.173	3	1.412e-05	2.4554e-68	GTEx/v8/Nerve_Tibial:GTEx/v8/Skin_Sun_Exposed_Lower_leg	-	Yes	Adrenal:Aorta:Bladder:Dorsolateral_Prefrontal_Cortex:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.166e-37	rs184293662;rs846876;rs2927437;rs8108110;rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs142034848:rs186110295:rs111358663:rs151330717:rs112952132:rs73035597:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:chr19:45253542:I;rs7257231	14
ENSG00000159882	ZNF230	19	44507100	44518078	1	protein_coding	7773	ZNF230	0.00834108463646319	1.880496895	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.77e-230	rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000159885	ZNF222	19	44529494	44537265	1	protein_coding	7673	ZNF222	9.20501288480146e-11	0.148041701	0	0	0	NA	NA	NA	NA	Yes	Aorta:Hippocampus:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000267022	ZNF223	19	44529506	44591471	1	protein_coding	7766	ZNF223	NA	0.204654881	0	0	0	NA	NA	NA	NA	Yes	Aorta:Hippocampus:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000178386	ZNF223	19	44555520	44572144	1	protein_coding	7766	ZNF223	5.14224553323192e-09	0.204654881	0	0	0	NA	NA	NA	NA	Yes	Aorta:Hippocampus:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000186026	ZNF284	19	44576297	44593766	1	protein_coding	342909	ZNF284	7.90018316515337e-09	0.721071866	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000267680	ZNF224	19	44598492	44612479	1	protein_coding	7767	ZNF224	2.0744645910844e-09	-0.281087996	0	0	1	4.12207e-05	0.035906	GTEx/v8/Esophagus_Muscularis	-	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	3.568e-23	rs112481437;rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000256294	ZNF225	19	44616334	44637027	1	protein_coding	7768	ZNF225	3.36669333303033e-08	0.547354183	0	0	2	0.000101807	0.00451564	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Thyroid	-	Yes	Adrenal:Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0	chr19:45516713:I;rs2967668;rs145414981;rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:rs186110295:chr19:45253542:I;rs7257231;rs7254776:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765:rs406315:rs365653:rs138607350:rs3112439:rs112422902:rs150639620;rs41290108:chr19:45372866:D:chr19:45376044:D:rs393584:rs41290108:rs11673139;rs150639620:rs76692773;rs7249933:rs365653;rs150639620:rs6859:rs150639620:rs41290120:rs3852861:rs11673139:rs79701229:rs144261139:chr19:45406538:I:rs34095326:rs77301115:rs283808:rs283810:rs283814:rs112422902;rs283808:rs76692773:rs7256200;rs34095326:rs157580:rs73936968:rs11668327:rs35568738:rs405697:rs72654472:rs449647:rs769446:rs7256200:chr19:45406538:I;rs59325138:rs7256200;rs814573:rs7412:rs157595:rs1064725:rs72654437:rs59325138:rs72654445:rs3925681:rs3925681;rs59325138;rs71352239:rs814573:rs144311893:rs139136389:rs71352239:rs60049679:chr19:45432505:I:rs114533385:rs7254133	14
ENSG00000263002	ZNF234	19	44645710	44663156	1	protein_coding	10780	ZNF234	1.07736675935267e-13	-0.020937289	0	0	8	3.58159e-06	0.01009	GTEx/v8/Brain_Cerebellar_Hemisphere	+	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.787e-15	rs145414981;rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000167380	ZNF226	19	44669226	44682534	1	protein_coding	7769	ZNF226	5.26919185197287e-15	-0.050655376	2	2.641	1	8.93437e-05	3.22424e-11	GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic	+	Yes	Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.787e-15	rs189395229;rs139136389;rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000131115	ZNF227	19	44711700	44741421	1	protein_coding	7770	ZNF227	1.69159989152872e-05	0.350230355	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000159917	ZNF235	19	44732882	44809199	-1	protein_coding	9310	ZNF235	1.85820362433789e-10	-0.818454032	2	3.008	14	8.96599e-05	0.000592533	GTEx/v8/Artery_Tibial	+	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	5.634e-32	rs184293662;rs1132899;rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:rs186110295:chr19:45253542:I;rs7257231;rs7254776:rs62118204:rs144908353:rs846881:rs846876	14
ENSG00000159915	ZNF233	19	44754318	44779470	1	protein_coding	353355	ZNF233	3.27015906549736e-17	-0.066961399	1	3.008	1	4.5681e-05	0.000442973	GTEx/v8/Adipose_Subcutaneous	-	Yes	Adrenal:Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.77e-230	rs184293662;rs1968449;rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs142034848:rs186110295:rs111358663:rs151330717:rs112952132:rs73035597:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765	14
ENSG00000062370	ZNF112	19	44830708	44871377	-1	protein_coding	7771	ZNF112	0.154211257518811	0.038237323	0	0	4	1.03653e-05	1.55788e-29	GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Esophagus_Muscularis	+	Yes	Aorta:Left_Ventricle:Liver:Right_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:Trophoblast-like_Cell:hESC	2.77e-230	rs3925681;rs59325138;rs71352239;rs111740474;rs184293662:rs189395229:rs62118204:rs144908353:rs846881:rs846876:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs142034848:rs186110295:rs111358663:rs151330717:rs112952132:rs73035597:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:chr19:45253542:I;rs7257231;rs7254776:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765	14
ENSG00000267173	CTC-512J12.6	19	44833848	44905774	-1	protein_coding	NA	NA	NA	NA	1	1.337	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.787e-15	rs184293662;rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000267508	ZNF285	19	44886459	44905774	-1	protein_coding	26974	ZNF285	0.00240305532090865	0.299255157	1	1.337	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.787e-15	rs184293662;rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000167383	ZNF229	19	44921685	44952766	-1	protein_coding	7772	ZNF229	6.30663414582273e-09	2.836421684	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.787e-15	rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000167384	ZNF180	19	44979854	45004576	-1	protein_coding	7733	ZNF180	7.35726181171227e-06	0.745753328	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.787e-15	rs184293662:rs189395229:rs2289494:rs112027066:rs7260482:rs714948	14
ENSG00000216588	IGSF23	19	45116940	45140081	1	protein_coding	147710	IGSF23	NA	0.573724812	32	10.03	21	2.31322e-07	5.9608e-09	GTEx/v8/Liver:GTEx/v8/Small_Intestine_Terminal_Ileum	-	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.77e-230	rs2289494;rs112027066;rs7260482;rs714948;rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs142034848:rs186110295:rs111358663:rs151330717:rs112952132:rs73035597:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:chr19:45253542:I;rs7257231;rs7254776:rs73045691:rs1132899:rs189395229:rs79429216:rs12721109:rs117316645:rs8102895:rs143674704:rs75178253:rs10775543:rs74359223:rs2376866:rs145639166:rs184293662:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765	14
ENSG00000073008	PVR	19	45147098	45166850	1	protein_coding	5817	PVR	5.51101308161619e-07	-0.732916848	25	10.94	48	5.4036e-60	2.90339e-51	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Thyroid	-	Yes	Left_Ventricle:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	0	rs7260482;rs714948;chr19:45195744:I;rs142034848;rs62118204;rs846876;rs2289494;rs112027066;rs846881;rs846876:rs184293662:rs189395229:chr19:45195744:I:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs7254776;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:rs186110295:chr19:45253542:I;rs7257231;rs7254776:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765:rs73045691:rs1132899:rs79429216:rs12721109:rs117316645:rs8102895:rs143674704:rs75178253:rs10775543:rs74359223:rs2376866:rs145639166:rs7260482:rs714948:rs142034848:rs2289494:rs111358663:rs151330717:rs112952132:rs73035597:rs77301115:rs112422902;rs283808:chr19:45406538:I:rs35568738:rs405697:rs72654472:rs449647:rs769446:rs157580:rs7256200:chr19:45406538:I;rs59325138:rs7256200;rs814573:rs7412:rs76692773:rs157595:rs1064725:rs72654437:rs59325138:rs72654445:rs3925681:rs3925681;rs59325138;rs71352239:rs814573:rs144311893:rs139136389:rs71352239:rs60049679:rs41290108:chr19:45432505:I:rs114533385:rs7254133	14
ENSG00000186567	CEACAM19	19	45165545	45187631	1	protein_coding	56971	CEACAM19	5.7765093789489e-07	0.414157593	16	10.94	90	6.91076e-53	3.65711e-45	GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Adrenal_Gland:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Aorta:GTEx/v8/Artery_Coronary:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Amygdala:GTEx/v8/Brain_Anterior_cingulate_cortex_BA24:GTEx/v8/Brain_Caudate_basal_ganglia:GTEx/v8/Brain_Cerebellar_Hemisphere:GTEx/v8/Brain_Cerebellum:GTEx/v8/Brain_Cortex:GTEx/v8/Brain_Frontal_Cortex_BA9:GTEx/v8/Brain_Hippocampus:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Substantia_nigra:GTEx/v8/Breast_Mammary_Tissue:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Kidney_Cortex:GTEx/v8/Liver:GTEx/v8/Lung:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Pancreas:GTEx/v8/Pituitary:GTEx/v8/Prostate:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Small_Intestine_Terminal_Ileum:GTEx/v8/Spleen:GTEx/v8/Stomach:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v8/Uterus	+	Yes	Liver:IMR90:Mesenchymal_Stem_Cell	2.77e-230	rs7260482;rs714948;chr19:45195744:I;rs142034848;rs2289494;rs186110295;rs111358663;rs151330717;rs73035597;rs79638902;rs8103315;rs2927437;rs8108110;rs7257231;rs7254776;rs10422350;rs73037426;chr19:45253542:I;rs62117160;rs72654437;rs76692773;rs11881756;rs2889414;rs846876:rs139246905:rs1135062:chr19:45323170:D:rs28399635:rs28399637:rs28399664:rs1871046:rs10407439:rs4802238:rs56394238:rs2972555:rs78986976:rs7343130:rs7249933:chr19:45356752:I;rs4802238:rs12691088;rs28399664:rs55840414:rs149661872:rs2972566:rs111371860:rs12974942:rs77241309:rs12691088:rs57537848:rs71364511:chr19:45356752:I:chr19:45371685:I:rs2972558:rs140411770:rs10410835:rs4803765:rs2289494:rs112027066:rs7260482:rs714948:chr19:45195744:I:rs79638902:rs111278137:rs11881756:rs73037426:rs8108110:rs111740474:rs7257231;rs10422350:rs7254776:rs2927437:rs10422350:rs7257231;rs10422350:rs62117206:rs62117160:rs2927437;rs8108110:rs186110295:chr19:45253542:I;rs7254776:rs73045691:rs1132899:rs189395229:rs79429216:rs12721109:rs117316645:rs8102895:rs143674704:rs75178253:rs10775543:rs74359223:rs2376866:rs145639166	14
